# Listing of Field Curvature Data
# 
# File : Z:\harding On My Mac\SDSS4\DuPontFocalPlaneDesign\zplMacro\Nov12_2016\Bowen&Vaughn_bendtomatch_PrimSecParamsFrom19020Apr2LessVignetting.ZMX
# Title: Du Pont 100-in from B&V corrected less vignetting
# Date : 11/13/2016
# 
# 
# Distortion Type: F-Theta
# Shift units are Millimeters.
# Height units are Millimeters.
# Distortion units are Millimeters.
# Maximum Field is 1.000 Degrees.
# 
# Data for wavelength : 0.760000 µm.
# Distortion focal length = 18867.02837
# Y Angle (deg)	      Tan Shift	      Sag Shift	    Real Height	    Ref. Height	     Distortion
yangle tanshift sagshift realheight refheight distortion
     0.00000000	    -0.12003363	    -0.12003363	     0.00000000	     0.00000000	     0.00000000	
     0.01000000	    -0.12000802	    -0.12003653	     3.29291980	     3.29291765	     0.00000215	
     0.02000000	    -0.11993672	    -0.12004521	     6.58585248	     6.58583530	     0.00001718	
     0.03000000	    -0.11981968	    -0.12005960	     9.87881094	     9.87875296	     0.00005798	
     0.04000000	    -0.11965683	    -0.12007960	    13.17180805	    13.17167061	     0.00013744	
     0.05000000	    -0.11944808	    -0.12010506	    16.46485671	    16.46458826	     0.00026845	
     0.06000000	    -0.11919330	    -0.12013578	    19.75796980	    19.75750591	     0.00046389	
     0.07000000	    -0.11889232	    -0.12017154	    23.05116023	    23.05042356	     0.00073666	
     0.08000000	    -0.11854496	    -0.12021204	    26.34444087	    26.34334121	     0.00109966	
     0.09000000	    -0.11815103	    -0.12025698	    29.63782464	    29.63625887	     0.00156577	
     0.10000000	    -0.11771026	    -0.12030599	    32.93132443	    32.92917652	     0.00214791	
     0.11000000	    -0.11722242	    -0.12035866	    36.22495315	    36.22209417	     0.00285898	
     0.12000000	    -0.11668719	    -0.12041455	    39.51872371	    39.51501182	     0.00371189	
     0.13000000	    -0.11610428	    -0.12047317	    42.81264903	    42.80792947	     0.00471956	
     0.14000000	    -0.11547333	    -0.12053397	    46.10674203	    46.10084712	     0.00589490	
     0.15000000	    -0.11479398	    -0.12059639	    49.40101564	    49.39376478	     0.00725086	
     0.16000000	    -0.11406585	    -0.12065982	    52.69548279	    52.68668243	     0.00880036	
     0.17000000	    -0.11328851	    -0.12072358	    55.99015642	    55.97960008	     0.01055635	
     0.18000000	    -0.11246153	    -0.12078697	    59.28504950	    59.27251773	     0.01253177	
     0.19000000	    -0.11158444	    -0.12084925	    62.58017496	    62.56543538	     0.01473958	
     0.20000000	    -0.11065677	    -0.12090964	    65.87554579	    65.85835303	     0.01719275	
     0.21000000	    -0.10967801	    -0.12096730	    69.17117494	    69.15127069	     0.01990426	
     0.22000000	    -0.10864764	    -0.12102136	    72.46707542	    72.44418834	     0.02288708	
     0.23000000	    -0.10756510	    -0.12107091	    75.76326021	    75.73710599	     0.02615422	
     0.24000000	    -0.10642984	    -0.12111499	    79.05974232	    79.03002364	     0.02971868	
     0.25000000	    -0.10524127	    -0.12115260	    82.35653477	    82.32294129	     0.03359347	
     0.26000000	    -0.10399879	    -0.12118271	    85.65365057	    85.61585894	     0.03779163	
     0.27000000	    -0.10270179	    -0.12120423	    88.95110278	    88.90877660	     0.04232618	
     0.28000000	    -0.10134962	    -0.12121604	    92.24890443	    92.20169425	     0.04721019	
     0.29000000	    -0.09994163	    -0.12121697	    95.54706861	    95.49461190	     0.05245671	
     0.30000000	    -0.09847718	    -0.12120582	    98.84560837	    98.78752955	     0.05807882	
     0.31000000	    -0.09695558	    -0.12118135	   102.14453682	   102.08044720	     0.06408962	
     0.32000000	    -0.09537614	    -0.12114225	   105.44386706	   105.37336485	     0.07050221	
     0.33000000	    -0.09373816	    -0.12108721	   108.74361221	   108.66628251	     0.07732971	
     0.34000000	    -0.09204094	    -0.12101484	   112.04378541	   111.95920016	     0.08458525	
     0.35000000	    -0.09028376	    -0.12092374	   115.34439980	   115.25211781	     0.09228199	
     0.36000000	    -0.08846589	    -0.12081246	   118.64546854	   118.54503546	     0.10043308	
     0.37000000	    -0.08658661	    -0.12067949	   121.94700484	   121.83795311	     0.10905172	
     0.38000000	    -0.08464519	    -0.12052330	   125.24902187	   125.13087077	     0.11815111	
