# Listing of Field Curvature Data
# 
# File : Z:\harding On My Mac\SDSS4\DuPontFocalPlaneDesign\zplMacro\Nov12_2016\Bowen&Vaughn_bendtomatch_PrimSecParamsFrom19020Apr2LessVignetting.ZMX
# Title: Du Pont 100-in from B&V corrected less vignetting
# Date : 11/13/2016
# 
# 
# Distortion Type: F-Theta
# Shift units are Millimeters.
# Height units are Millimeters.
# Distortion units are Millimeters.
# Maximum Field is 1.000 Degrees.
# 
# Data for wavelength : 0.760000 µm.
# Distortion focal length = 18867.03041
# Y Angle (deg)	      Tan Shift	      Sag Shift	    Real Height	    Ref. Height	     Distortion
yangle tanshift sagshift realheight refheight distortion
     0.00000000	     0.63037980	     0.63037980	     0.00000000	     0.00000000	     0.00000000	
     0.01000000	     0.63034832	     0.63035853	     3.29292014	     3.29291801	     0.00000213	
     0.02000000	     0.63025252	     0.63029475	     6.58585304	     6.58583601	     0.00001703	
     0.03000000	     0.63009246	     0.63018851	     9.87881150	     9.87875402	     0.00005748	
     0.04000000	     0.62986820	     0.63003993	    13.17180827	    13.17167203	     0.00013625	
     0.05000000	     0.62957981	     0.62984914	    16.46485615	    16.46459003	     0.00026611	
     0.06000000	     0.62922740	     0.62961634	    19.75796789	    19.75750804	     0.00045986	
     0.07000000	     0.62881111	     0.62934176	    23.05115630	    23.05042605	     0.00073025	
     0.08000000	     0.62833108	     0.62902568	    26.34443414	    26.34334405	     0.00109008	
     0.09000000	     0.62778748	     0.62866840	    29.63781420	    29.63626206	     0.00155214	
     0.10000000	     0.62718052	     0.62827028	    32.93130928	    32.92918006	     0.00212921	
     0.11000000	     0.62651042	     0.62783173	    36.22493216	    36.22209807	     0.00283409	
     0.12000000	     0.62577740	     0.62735318	    39.51869565	    39.51501608	     0.00367957	
     0.13000000	     0.62498173	     0.62683512	    42.81261255	    42.80793408	     0.00467847	
     0.14000000	     0.62412369	     0.62627807	    46.10669568	    46.10085209	     0.00584358	
     0.15000000	     0.62320358	     0.62568259	    49.40095783	    49.39377010	     0.00718774	
     0.16000000	     0.62222172	     0.62504930	    52.69541185	    52.68668810	     0.00872375	
     0.17000000	     0.62117844	     0.62437884	    55.99007056	    55.97960611	     0.01046445	
     0.18000000	     0.62007412	     0.62367190	    59.28494679	    59.27252412	     0.01242267	
     0.19000000	     0.61890911	     0.62292923	    62.58005338	    62.56544212	     0.01461126	
     0.20000000	     0.61768382	     0.62215158	    65.87540321	    65.85836013	     0.01704308	
     0.21000000	     0.61639865	     0.62133979	    69.17100911	    69.15127814	     0.01973098	
     0.22000000	     0.61505403	     0.62049470	    72.46688398	    72.44419614	     0.02268783	
     0.23000000	     0.61365040	     0.61961721	    75.76304068	    75.73711415	     0.02592653	
     0.24000000	     0.61218821	     0.61870826	    79.05949211	    79.03003216	     0.02945995	
     0.25000000	     0.61066793	     0.61776884	    82.35625117	    82.32295016	     0.03330101	
     0.26000000	     0.60909005	     0.61679996	    85.65333078	    85.61586817	     0.03746261	
     0.27000000	     0.60745505	     0.61580270	    88.95074386	    88.90878618	     0.04195768	
     0.28000000	     0.60576345	     0.61477814	    92.24850335	    92.20170418	     0.04679917	
     0.29000000	     0.60401574	     0.61372745	    95.54662220	    95.49462219	     0.05200001	
